Depth,GR,RT,RHOB,NPHI,Facies
3885.0,121.457,1.7603,2.472,0.3172,SH
3885.0,34.207,17.83,2.3122,0.1834,SS
3885.5,36.342,13.211,2.313,0.1808,SS
3885.5,125.7879,1.4531,2.46,0.338,SH
3886.0,22.529,15.946,2.287,0.1797,SS
3886.0,119.6337,1.7352,2.4519,0.3184,SH
3886.5,94.0185,1.5464,2.4958,0.2739,SH
3886.5,19.955,20.022,2.249,0.1671,SS
3887.0,20.759,13.843,2.2729,0.1758,SS
3887.0,121.0491,2.5704,2.4702,0.2922,SH
3887.5,125.3368,1.4502,2.4471,0.3878,SH
3887.5,27.664,9.546,2.2552,0.1944,SS
3888.0,28.081,10.311,2.253,0.2079,SS
3888.0,126.1594,1.7754,2.4939,0.3377,SH
3888.5,30.325,14.336,2.2331,0.1848,SS
3888.5,113.9406,1.1991,2.451,0.3377,SH
3889.0,110.0566,1.2261,2.365,0.341,SH
3889.0,28.854,12.246,2.245,0.1982,SS
3889.5,30.495,11.736,2.2599,0.1916,SS
3889.5,117.0179,1.3077,2.491,0.3585,SH
3890.0,120.0716,1.2963,2.4621,0.3503,SH
3890.0,31.013,11.943,2.268,0.1911,SS
3890.5,121.533,1.439,2.417,0.323,SH
3890.5,32.447,12.167,2.255,0.1939,SS
3891.0,120.7208,1.2811,2.4469,0.3911,SH
3891.0,35.211,12.272,2.2111,0.1819,SS
3891.5,120.2285,1.3313,2.429,0.3655,SH
3891.5,50.89899999999999,7.785,2.3898,0.2021,SS
3892.0,53.96,6.569,2.3182,0.2148,SS
3892.0,124.5648,1.3518,2.3919,0.3468,SH
3892.5,115.6062,1.6157,2.413,0.3503,SH
3892.5,42.902,7.747000000000001,2.3219,0.1819,SS
3893.0,111.3902,1.407,2.466,0.3231,SH
3893.0,30.684,17.964,2.244,0.1887,SS
3893.5,107.2966,1.5119,2.443,0.311,SH
3893.5,29.352,15.045,2.3739,0.1415,SS
3894.0,29.872,15.057,2.3671,0.1537,SS
3894.0,111.4663,1.3032,2.459,0.3221,SH
3894.5,56.059,13.085,2.3691,0.2309,SS
3894.5,106.832,1.4181,2.458,0.3135,SH
3895.0,103.6036,1.5266,2.459,0.2957,SH
3895.0,42.03,7.478,2.2622,0.2103,SS
3895.5,34.425,7.246,2.243,0.2322,SS
3895.5,105.4922,1.273,2.45,0.302,SH
3896.0,110.0718,1.2702,2.446,0.3249,SH
3896.0,37.142,9.883,2.2379,0.2433,SS
3896.5,37.03,10.454,2.2701,0.212,SS
3896.5,112.8232,1.2022,2.441,0.3236,SH
3897.0,35.78,11.209,2.28,0.2158,SS
3897.0,116.3147,1.2958,2.398,0.3445,SH
3897.5,116.1658,1.2188,2.427,0.3527,SH
3897.5,36.273,12.044,2.2631,0.1809,SS
3898.0,34.123,13.383,2.303,0.1746,SS
3898.0,110.577,1.1133,2.401,0.3435,SH
3898.5,114.6394,1.4676,2.391,0.3308,SH
3898.5,28.886,12.719,2.3622,0.1862,SS
3899.0,113.9638,1.419,2.412,0.3609,SH
3899.0,26.42,17.456,2.1979,0.2027,SS
3899.5,111.4396,1.3612,2.417,0.325,SH
3899.5,18.951,17.538,2.201,0.1618,SS
3900.0,113.7976,1.3993,2.422,0.3152,SH
3900.0,17.008,24.736,2.2379,0.1694,SS
3900.5,110.8351,1.395,2.422,0.3095,SH
3900.5,15.178,16.188,2.224,0.1714,SS
3901.0,16.677,16.987,2.2781,0.1736,SS
3901.0,105.5093,1.4662,2.403,0.3002,SH
3901.5,106.038,1.6481,2.414,0.3224,SH
3901.5,18.285,17.487,2.2611,0.1528,SS
3902.0,99.512,1.7443,2.439,0.3062,SH
3902.0,21.092,16.166,2.2681,0.1431,SS
3902.5,101.945,1.74,2.43,0.2958,SH
3902.5,21.755,16.619,2.2739,0.1483,SS
3903.0,101.3522,1.5909,2.464,0.291,SH
3903.0,24.591,14.768,2.288,0.1679,SS
3903.5,102.0082,1.4481,2.434,0.3026,SH
3903.5,23.735,14.016,2.3,0.1578,SS
3904.0,21.515,14.125,2.2889,0.1426,SS
3904.0,106.0304,1.409,2.423,0.3169,SH
3904.5,23.942,13.473,2.2968,0.1541,SS
3904.5,107.5433,1.4961,2.4429,0.3216,SH
3905.0,118.6355,1.3559,2.428,0.2907,SH
3905.0,22.986,11.433,2.2995,0.1817,SS
3905.5,22.61,11.302,2.2721,0.1577,SS
3905.5,108.3657,1.3411,2.43,0.3025,SH
3906.0,22.974,9.63,2.2671,0.1606,SS
3906.0,112.5472,1.3811,2.438,0.3198,SH
3906.5,23.638,9.549,2.3647,0.1724,SS
3906.5,112.066,1.3131,2.393,0.3111,SH
3907.0,23.789,11.857,2.2991,0.1743,SS
3907.0,109.0513,1.6202,2.426,0.3163,SH
3907.5,106.081,1.3779,2.478,0.3196,SH
3907.5,23.748,18.398,2.2221,0.1514,SS
3908.0,109.9221,1.3331,2.385,0.3463,SH
3908.0,38.177,19.659,2.3122,0.164,SS
3908.5,107.5055,1.3619,2.422,0.3142,SH
3908.5,40.271,13.636,2.4289,0.1873,SS
3909.0,35.592,7.164,2.2001,0.2201,SS
3909.0,108.3635,1.3439,2.451,0.3031,SH
3909.5,32.128,7.922000000000001,2.235,0.2279,SS
3909.5,99.5807,1.3261,2.4241,0.3096,SH
3910.0,32.8235,9.0233,2.2232,0.2096,SS
3910.0,105.1411,1.3535,2.4358,0.316,SH
3910.5,108.3486,1.4958,2.446,0.3021,SH
3910.5,33.007,9.152999999999999,2.2161,0.2204,SS
3911.0,29.08,9.149,2.228,0.2075,SS
3911.0,104.4942,1.2146,2.426,0.3161,SH
3911.5,31.063,9.365,2.224,0.207,SS
3911.5,100.6323,1.5909,2.4549,0.3121,SH
3912.0,32.808,9.599,2.239,0.2051,SS
3912.0,104.1336,1.4418,2.44,0.291,SH
3912.5,34.037,8.506,2.2149,0.2277,SS
3912.5,104.6748,1.3643,2.445,0.2848,SH
3913.0,32.764,11.237,2.2479,0.2218,SS
3913.0,107.0384,1.544,2.466,0.3118,SH
3913.5,27.647,13.532,2.305,0.1822,SS
3913.5,112.2382,1.4739,2.442,0.3165,SH
3914.0,31.224,11.071,2.2939,0.1795,SS
3914.0,104.8567,1.394,2.464,0.3042,SH
3914.5,33.492,8.262,2.3141,0.2013,SS
3914.5,109.4828,1.5383,2.432,0.2983,SH
3915.0,35.625,7.317,2.3181,0.2016,SS
3915.0,107.5009,1.4947,2.4759,0.3125,SH
3915.5,32.49,7.202000000000001,2.275,0.202,SS
3915.5,101.6981,1.3943,2.475,0.2939,SH
3916.0,35.2,6.863,2.2461,0.1976,SS
3916.0,106.4273,1.3833,2.4771,0.3038,SH
3916.5,103.7252,1.478,2.472,0.2742,SH
3916.5,34.677,7.383999999999999,2.232,0.2047,SS
3917.0,40.748,7.577000000000001,2.2499,0.2333,SS
3917.0,105.0359,1.5419,2.451,0.2948,SH
3917.5,103.0309,1.4541,2.467,0.2903,SH
3917.5,39.963,6.036,2.2251,0.2231,SS
3918.0,101.6539,1.4192,2.461,0.2725,SH
3918.0,42.128,6.006,2.3279,0.2112,SS
3918.5,102.969,1.5161,2.477,0.2767,SH
3918.5,41.309,4.709,2.3728,0.1966,SS
3919.0,39.871,4.652,2.3671,0.1983,SS
3919.0,103.8266,1.4809,2.47,0.2878,SH
3919.5,38.144,3.791,2.2236,0.302,SS
3919.5,103.8217,1.5849,2.467,0.3057,SH
3920.0,40.2,5.483,2.554,0.3581,SS
3920.0,106.3224,1.586,2.471,0.2739,SH
3920.5,35.76300000000001,5.075,2.5651,0.2701,SS
3920.5,106.04,1.6111,2.454,0.3177,SH
3921.0,29.736,4.363,2.5461,0.1853,CB
3921.0,103.7238,1.7368,2.4701,0.3052,SH
3921.5,17.016,4.013999999999999,2.594,0.1348,CB
3921.5,107.5432,1.7003,2.477,0.2598,SH
3922.0,98.294,1.58,2.459,0.2862,SH
3922.0,17.107,3.969,2.578,0.1487,CB
3922.5,12.667,3.483,2.5321,0.1614,CB
3922.5,97.2644,1.6147,2.448,0.2729,SH
3923.0,106.0858,1.5592,2.433,0.2834,SH
3923.0,14.539,3.166,2.5679,0.1766,CB
3923.5,15.479,3.268,2.5631,0.1233,CB
3923.5,104.5717,1.4294,2.4788,0.3174,SH
3924.0,12.483,3.702,2.5399,0.1066,CB
3924.0,96.6799,1.657,2.449,0.2729,SH
3924.5,99.00399999999999,1.5577,2.437,0.2676,SH
3924.5,14.212,3.282,2.5461,0.1784,CB
3925.0,105.3142,1.5751,2.411,0.2836,SH
3925.0,9.859,2.169,2.4629,0.1394,CB
3925.5,12.967,2.483,2.5749,0.131,CB
3925.5,105.0249,1.73,2.3961,0.2906,SH
3926.0,104.9218,1.3476,2.4439,0.2844,SH
3926.0,15.521,3.267,2.5521,0.1851,CB
3926.5,20.442,3.094,2.5191,0.1752,CB
3926.5,96.7871,1.7203,2.432,0.2782,SH
3927.0,9.81,1.991,2.4043,0.1046,SS
3927.0,110.626,1.4692,2.424,0.3062,SH
3927.5,114.2455,1.903,2.4289,0.2912,SH
3927.5,11.247,1.331,2.362,0.1566,SS
3928.0,13.585,1.621,2.4412,0.141,CB
3928.0,115.2969,1.9081,2.4329,0.286,SH
3928.5,23.877,2.7,2.3954,0.1376,CB
3928.5,109.4312,1.7944,2.445,0.2687,SH
3929.0,23.497,3.075,2.4074,0.151,CB
3929.0,99.1932,1.897,2.472,0.2418,SH
3929.5,24.166,2.637,2.4799,0.1475,SS
3929.5,97.015,1.858,2.5379,0.2366,SH
3930.0,29.482,3.073,2.4389,0.2045,CB
3930.0,105.1642,1.7229,2.4402,0.266,SH
3930.5,20.448,3.538,2.412,0.153,CB
3930.5,97.8955,1.8586,2.5098,0.285,SH
3931.0,107.1536,1.7309,2.5289,0.2454,SH
3931.0,20.76,2.995,2.5547,0.1257,CB
3931.5,99.6121,1.9475,2.476,0.2794,SH
3931.5,23.894,3.243,2.4554,0.1674,CB
3932.0,101.2966,2.0736,2.479,0.2737,SH
3932.5,99.8819,1.763,2.524,0.2698,SH
3933.0,105.1646,1.686,2.4801,0.297,SH
3933.0,38.52,4.128,2.4881,0.1939,CB
3933.5,38.944,3.134,2.1815,0.1605,CB
3933.5,103.0309,1.9008,2.466,0.2723,SH
3934.0,42.565,2.719,2.578,0.1799,CB
3934.0,104.2071,3.6472,2.48,0.2755,SH
3934.5,103.9292,4.0526,2.5099,0.2564,SH
3934.5,34.981,2.267,2.5291,0.1344,CB
3935.0,22.077,2.165,2.5157,0.1368,CB
3935.0,101.7257,1.5816,2.5393,0.2511,SH
3935.5,33.076,1.885,2.4601,0.1481,CB
3935.5,79.3054,4.0538,2.5109,0.3349,SH
3936.0,27.186,1.563,2.447,0.1335,CB
3936.0,99.5338,2.3399,2.532,0.2697,SH
3936.5,15.312,1.541,2.4297,0.1786,CB
3936.5,100.1166,1.6859,2.4611,0.2516,SH
3937.0,102.0782,1.5546,2.5109,0.2484,SH
3937.0,37.961,2.144,2.4082,0.2481,CB
3937.5,102.8712,1.6905,2.472,0.2754,SH
3937.5,32.774,2.194,2.3861,0.1997,CB
3938.0,26.891,1.135,2.366,0.1482,CB
3938.0,99.5322,1.615,2.482,0.2566,SH
3938.5,103.0139,1.747,2.4549,0.276,SH
3938.5,27.2948,0.9381,2.361,0.1483,CB
3939.0,103.8263,1.5409,2.445,0.2678,SH
3939.0,23.834,0.968,2.3421,0.1963,CB
3939.5,126.6097,1.5389,2.484,0.2694,SH
3939.5,28.259,1.07,2.4128,0.1429,CB
3940.0,30.926,1.4,2.436,0.1287,CB
3940.0,128.4154,1.579,2.449,0.2967,SH
3940.5,34.122,1.48,2.5719,0.1512,CB
3940.5,98.4191,1.4575,2.468,0.2581,SH
3941.0,97.5093,1.4025,2.449,0.2524,SH
3941.5,45.185,1.516,2.5247,0.1336,CB
3941.5,96.5492,1.553,2.441,0.2564,SH
3942.0,90.5812,1.5227,2.479,0.2471,SH
3942.0,32.724,1.426,2.4443,0.1474,CB
3942.5,96.6765,1.3909,2.47,0.2668,SH
3942.5,68.199,1.47,2.5509,0.2366,SH
3943.0,97.3124,1.3369,2.484,0.26,SH
3943.0,70.164,1.666,2.5438,0.3365,SH
3943.5,71.291,1.695,2.553,0.1681,SH
3943.5,96.9399,1.352,2.5069,0.2593,SH
3944.0,44.797,1.393,2.424,0.13,CB
3944.0,95.2664,1.3107,2.514,0.2556,SH
3944.5,91.3661,1.4141,2.515,0.2662,SH
3944.5,61.926,1.234,2.4863,0.1115,CB
3945.0,58.77,1.11,2.433,0.1617,CB
3945.0,92.1494,1.4519,2.5109,0.2438,SH
3945.5,93.9951,1.385,2.503,0.2486,SH
3945.5,66.163,1.143,2.443,0.157,CB
3946.0,69.4249,1.447,2.6389,0.2059,SH
3946.0,74.059,1.353,2.5049,0.1443,CB
3946.5,86.5671,4.4327,2.5284,0.276,SH
3946.5,80.589,1.397,2.5039,0.1466,CB
3947.0,73.381,1.263,2.4611,0.1239,CB
3947.0,96.3899,1.5329,2.507,0.2447,SH
3947.5,46.287,0.99,2.4148,0.1418,CB
3947.5,97.1589,1.5842,2.502,0.2669,SH
3948.0,99.3517,1.4958,2.472,0.2601,SH
3948.0,49.442,0.7340000000000001,2.3519,0.134,CB
3948.5,76.8756,1.5531,2.4952,0.2234,SH
3948.5,56.36199999999999,0.609,2.337,0.1861,CB
3949.0,43.034,0.5660000000000001,2.3049,0.1615,SS
3949.0,95.4092,2.6156,2.4941,0.2624,SH
3949.5,96.4698,1.53,2.487,0.2554,SH
3949.5,48.534,0.601,2.3409,0.1649,CB
3950.0,95.51799999999999,0.715,2.3825,0.1449,CB
3950.0,94.5529,1.5554,2.472,0.2899,SH
3950.5,72.33,0.67,2.3866,0.1326,CB
3950.5,93.2076,1.187,2.464,0.2739,SH
3951.0,52.858,0.517,2.3284,0.1674,CB
3951.0,98.2,1.4161,2.461,0.2682,SH
3951.5,65.658,0.474,2.363,0.1733,CB
3951.5,95.8043,1.4774,2.463,0.2653,SH
3952.0,92.1925,1.4499,2.5,0.2556,SH
3952.0,61.747,0.505,2.341,0.1926,CB
3952.5,48.625,0.544,2.3191,0.1696,CB
3952.5,91.7398,1.6119,2.463,0.2526,SH
3953.0,95.9807,1.6221,2.4959,0.2494,SH
3953.0,52.057,0.589,2.4218,0.1521,CB
3953.5,88.682,1.3133,2.509,0.2584,SH
3953.5,65.471,0.607,2.3702,0.1642,CB
3954.0,54.808,0.5820000000000001,2.2971,0.1752,CB
3954.0,101.2348,1.8669,2.49,0.2636,SH
3954.5,91.0579,1.512,2.5439,0.2752,SH
3954.5,47.597,0.591,2.299,0.1724,CB
3955.0,94.2092,1.6022,2.5469,0.2447,SH
3955.0,49.42899999999999,0.529,2.2889,0.1842,SS
3955.5,38.82,0.531,2.3102,0.2012,SS
3955.5,107.475,1.9799,2.497,0.2443,SH
3956.0,41.235,0.5379999999999999,2.3469,0.1754,CB
3956.0,113.5647,1.5063,2.477,0.3062,SH
3956.5,31.225,0.5539999999999999,2.324,0.1896,CB
3956.5,89.2952,1.4616,2.472,0.2559,SH
3957.0,99.2297,1.2782,2.446,0.2613,SH
3957.0,83.63799999999999,0.669,2.3563,0.1485,SS
3957.5,74.333,0.737,2.2971,0.1529,SS
3957.5,97.2168,1.454,2.4521,0.2859,SH
3958.0,51.839,0.6890000000000001,2.3967,0.1702,SS
3958.0,96.8273,1.4131,2.447,0.2886,SH
3958.5,50.502,0.633,2.376,0.1524,SS
3958.5,95.5256,1.458,2.4431,0.2665,SH
3959.0,45.255,0.631,2.2962,0.1564,SS
3959.0,100.6152,1.2768,2.467,0.2495,SH
3959.5,47.23699999999999,0.652,2.4761,0.1687,CB
3959.5,96.3129,1.3829,2.5019,0.2624,SH
3960.0,72.64399999999999,0.741,2.5446,0.1625,SH
3960.0,77.3576,1.3263,2.6222,0.2145,SH
3960.5,90.7436,2.1568,2.4941,0.2733,SH
3961.0,93.853,1.7382,2.47,0.2371,SH
3961.0,47.368,0.691,2.34,0.1694,CB
3961.5,54.047,0.593,2.3399,0.1926,SS
3961.5,92.98299999999999,1.7601,2.494,0.228,SH
3962.0,88.336,1.5512,2.5,0.2664,SH
3962.0,50.08600000000001,0.629,2.3163,0.1602,SS
3962.5,43.239,0.636,2.3676,0.1932,SS
3962.5,77.8789,1.5786,2.5559,0.2307,SH
3963.0,90.3538,1.788,2.6953,0.2193,SH
3963.0,44.435,0.674,2.3837,0.1821,SS
3963.5,53.07899999999999,0.7559999999999999,2.377,0.1719,SS
3963.5,92.6148,2.1153,2.479,0.2339,SH
3964.0,70.745,0.872,2.5157,0.1327,CB
3964.0,88.4476,1.7617,2.476,0.2436,SH
3964.5,94.3217,1.7646,2.525,0.2145,SH
3964.5,73.61399999999999,0.878,2.4611,0.1382,CB
3965.0,95.8259,1.4559,2.513,0.24,SH
3965.0,57.96,0.8109999999999999,2.3611,0.1516,CB
3965.5,50.07,0.718,2.4019,0.1628,SS
3965.5,100.2311,1.3824,2.4941,0.2572,SH
3966.0,100.2235,1.4428,2.459,0.264,SH
3966.0,50.714,0.728,2.3819,0.1718,SS
3966.5,55.209,0.713,2.396,0.1679,SS
3966.5,90.1522,1.5747,2.439,0.2317,SH
3967.0,42.675,0.613,2.3491,0.1855,SS
3967.0,90.97200000000001,1.5582,2.503,0.2374,SH
3967.5,41.52399999999999,0.894,2.62,0.1413,CB
3967.5,94.8464,0.6426,2.484,0.2957,SH
3968.0,48.597,1.94,2.7261,0.0946,CB
3968.0,92.2725,1.4857,2.4539,0.2325,SH
3968.5,53.593,1.115,2.4224,0.1418,CB
3968.5,56.0221,1.1304,2.502,0.2658,SS
3969.0,42.716,0.6,2.3341,0.1951,CB
3969.0,61.9898,3.6631,2.5398,0.1604,SH
3969.5,36.786,0.617,2.3978,0.1434,SS
3969.5,94.428,1.8811,2.5655,0.227,SH
3970.0,30.028,1.229,2.6382,0.1339,CB
3970.0,96.1125,1.4569,2.442,0.2377,SH
3970.5,23.965,2.295,2.737,0.0609,CB
3970.5,95.4977,1.4499,2.465,0.2531,SH
3971.0,100.7272,1.49,2.5236,0.2726,SH
3971.0,34.864,0.985,2.3413,0.1358,CB
3971.5,44.94600000000001,0.8190000000000001,2.3987,0.1637,CB
3971.5,96.9407,1.4014,2.459,0.2802,SH
3972.0,95.4094,1.1041,2.4429,0.2679,SH
3972.0,56.257,1.151,2.445,0.1561,SS
3972.5,100.2631,1.5496,2.48,0.2972,SH
3972.5,57.521,1.359,2.4439,0.1617,SS
3973.0,47.846,0.86,2.3531,0.1809,SS
3973.0,94.9773,1.327,2.4591,0.285,SH
3973.5,45.949,0.665,2.318,0.222,SS
3973.5,76.5748,1.4276,2.6541,0.2911,SH
3974.0,52.089,0.937,2.6033,0.1747,SH
3974.0,95.8001,2.7389,2.5999,0.2125,SH
3974.5,31.503,0.826,2.4381,0.1411,CB
3974.5,98.5325,1.0115,2.481,0.2835,SH
3975.0,32.637,0.596,2.3621,0.1595,CB
3975.0,99.355,1.2989,2.454,0.2778,SH
3975.5,35.005,0.575,2.343,0.1492,CB
3975.5,97.3224,0.6311,2.4161,0.2909,SH
3976.0,92.1691,1.6334,2.5029,0.2965,SH
3976.0,42.722,0.8420000000000001,2.4168,0.1727,CB
3976.5,99.2958,1.2522,2.479,0.2839,SH
3976.5,66.298,1.823,2.6892,0.2053,SH
3977.0,75.407,1.459,2.5372,0.1666,SH
3977.0,99.1288,1.5612,2.5229,0.2791,SH
3977.5,99.1831,1.369,2.4491,0.2824,SH
3977.5,47.733,0.607,2.3579,0.1955,CB
3978.0,97.4639,1.2535,2.4919,0.269,SH
3978.0,36.935,0.495,2.3157,0.1916,SS
3978.5,45.775,0.82,2.4877,0.1478,SS
3978.5,93.9988,1.3788,2.471,0.2782,SH
3979.0,95.3895,1.3291,2.467,0.2788,SH
3979.0,44.64100000000001,0.748,2.3129,0.2039,SS
3979.5,43.50899999999999,0.785,2.3511,0.1732,SS
3979.5,96.2822,1.339,2.475,0.2772,SH
3980.0,41.714,1.347,2.5929,0.1452,CB
3980.0,94.3668,1.3447,2.4521,0.2849,SH
3980.5,37.309,1.143,2.3102,0.1748,CB
3980.5,94.1736,1.1951,2.479,0.268,SH
3981.0,34.291,0.77,2.331,0.2081,CB
3981.0,91.8437,1.211,2.4999,0.27,SH
3981.5,56.831,0.8270000000000001,2.442,0.1562,SS
3981.5,52.6321,5.4184,2.9319,0.2474,CB
3982.0,46.694,0.617,2.285,0.2062,SS
3982.0,90.6202,5.1445,2.4753,0.2732,SH
3982.5,39.083,0.6609999999999999,2.3058,0.1905,SS
3982.5,99.3789,1.8156,2.479,0.2527,SH
3983.0,41.3296,1.0893,2.5553,0.1935,SS
3983.0,101.2325,1.4506,2.502,0.2651,SH
3983.5,31.929,3.594,2.6479,0.0898,CB
3983.5,89.6927,1.4385,2.4929,0.2622,SH
3984.0,35.127,2.52,2.5852,0.1102,CB
3984.0,102.3135,1.5578,2.4939,0.2654,SH
3984.5,28.928,1.586,2.4741,0.0962,CB
3984.5,97.0981,1.5691,2.477,0.2663,SH
3985.0,33.894,1.27,2.434,0.1248,CB
3985.0,86.2095,1.5733,2.6841,0.2704,SH
3985.5,26.633,1.848,2.5579,0.1457,CB
3985.5,87.7068,1.8762,2.5168,0.2234,SH
3986.0,71.9873,2.8806,2.893,0.2109,SH
3986.0,26.901,2.055,2.4771,0.0648,CB
3986.5,74.2332,1.8471,2.4911,0.2074,SH
3986.5,31.112,2.434,2.564,0.1186,CB
3987.0,39.241,2.183,2.5451,0.1598,CB
3987.0,96.8868,1.2199,2.3832,0.3142,SH
3987.5,95.4443,1.4969,2.485,0.3873,SH
3987.5,40.891,1.276,2.3681,0.1463,CB
3988.0,98.6103,1.2041,2.481,0.3571,SH
3988.0,30.489,1.018,2.441,0.1774,CB
3988.5,94.4592,1.0703,2.4471,0.3288,SH
3988.5,30.327,0.8220000000000001,2.3351,0.1321,CB
3989.0,31.659,1.383,2.4722,0.1286,CB
3989.0,100.144,1.287,2.499,0.3179,SH
3989.5,36.665,1.901,2.4949,0.1445,CB
3989.5,100.455,1.3449,2.492,0.3093,SH
3990.0,34.914,2.39,2.4939,0.1778,CB
3990.0,100.3228,1.4688,2.4871,0.2952,SH
3990.5,37.071,0.8140000000000001,2.4713,0.1076,CB
3990.5,86.3851,2.8519,2.5631,0.2455,SH
3991.0,41.771,1.428,2.3719,0.1011,CB
3991.0,91.2889,1.4377,2.478,0.2855,SH
3991.5,41.521,3.747,2.7207,0.1259,CB
3991.5,90.7209,2.1862,2.5658,0.2976,SH
3992.0,35.897,0.9229999999999999,2.3588,0.2121,CB
3992.0,70.8549,1.5897,2.7399,0.2625,SH
3992.5,85.3772,1.3679,2.436,0.2673,SH
3992.5,34.713,0.461,2.26,0.2414,SS
3993.0,32.029,0.4,2.4311,0.2199,SS
3993.0,81.2101,1.1922,2.419,0.2579,SH
3993.5,49.158,0.455,2.455,0.1451,SS
3993.5,71.6168,1.1222,2.412,0.2464,SH
3994.0,46.38,0.956,2.406,0.1696,SS
3994.0,67.0912,0.9662,2.426,0.23,SH
3994.5,54.47,0.8959999999999999,2.399,0.1702,CB
3994.5,54.5446,0.9249,2.406,0.1907,SS
3995.0,40.784,0.961,2.372,0.1815,SS
3995.5,40.11199999999999,0.7440000000000001,2.3449,0.1906,SS
3995.5,49.7762,0.7981,2.39,0.1935,SS
3996.0,41.018,0.601,2.375,0.203,SS
3996.0,41.6503,1.0752,2.43,0.1877,SS
3996.5,36.4986,16.2184,3.0949,0.1461,CB
3996.5,46.25899999999999,0.722,2.43,0.1735,SS
3997.0,40.4338,0.5734,2.7465,0.1143,CB
3997.0,45.926,0.865,2.4001,0.1705,SS
3997.5,41.9735,0.8008,2.5298,0.2073,CB
3998.0,57.163,1.135,2.4353,0.1835,SS
3998.0,45.5994,0.6102,2.367,0.1952,SS
3998.5,38.5644,1.1027,2.3671,0.1956,SS
3998.5,34.262,1.079,2.3142,0.1653,CB
3999.0,25.813,0.6679999999999999,2.298,0.1987,CB
3999.0,35.6838,0.8103,2.1642,0.2154,SS
3999.5,41.4935,0.767,2.4,0.1962,CB
3999.5,24.012,0.459,2.299,0.178,SS
4000.0,36.2931,0.7823,2.353,0.1812,SS
4000.0,30.431,0.458,2.3792,0.1601,SS
4000.5,34.7213,0.6,2.377,0.1964,SS
4000.5,33.153,0.56,2.3508,0.1829,SS
4001.0,34.0035,0.7723,2.362,0.1876,SS
4001.0,39.124,0.595,2.409,0.176,SS
4001.5,38.2266,1.2271,2.3591,0.1837,SS
4001.5,44.753,0.9490000000000001,2.4042,0.1779,SS
4002.0,28.306,0.983,2.3429,0.1524,SS
4002.0,30.4453,0.6667,2.625,0.1895,CB
4002.5,29.2341,0.417,2.3571,0.1753,CB
4002.5,26.096,0.711,2.381,0.1398,CB
4003.0,30.138,0.746,2.405,0.1667,CB
4003.0,23.8017,0.617,2.3718,0.2084,SS
4003.5,26.5819,0.459,2.4231,0.1875,SS
4003.5,28.888,0.7190000000000001,2.3619,0.1493,CB
4004.0,27.4338,0.9009999999999999,2.3559,0.2122,SS
4004.0,23.295,0.657,2.3359,0.15,CB
4004.5,28.7617,0.5971,2.4511,0.2084,SS
4004.5,26.066,0.59,2.3609,0.1381,CB
4005.0,33.1196,0.7728,2.3261,0.203,SS
4005.0,22.944,0.601,2.359,0.1614,CB
4005.5,22.726,0.626,2.3461,0.1423,CB
4005.5,29.4466,0.5061,2.3068,0.2191,SS
4006.0,22.984,0.6559999999999999,2.3462,0.1564,CB
4006.0,33.6752,0.816,2.347,0.2103,SS
4006.5,24.446,0.629,2.3213,0.1502,CB
4006.5,35.9529,0.983,2.4345,0.188,CB
4007.0,40.882,0.629,2.4177,0.1405,CB
4007.0,39.8253,0.8782,2.381,0.2139,CB
4007.5,32.45,0.642,2.4244,0.1337,CB
4007.5,46.3521,0.9129999999999999,2.382,0.2134,SS
4008.0,24.561,0.696,2.3941,0.1399,CB
4008.0,50.6996,1.5298,2.5707,0.2087,SS
4008.5,51.0931,0.8093,2.397,0.2305,SS
4008.5,25.419,0.669,2.327,0.1642,SS
4009.0,44.4206,1.0618,2.409,0.2068,SS
4009.0,24.548,0.519,2.2921,0.1836,SS
4009.5,49.4397,2.8255,2.6458,0.183,CB
4009.5,25.749,0.414,2.321,0.1577,SS
4010.0,58.1977,0.8669,2.5469,0.243,CB
4010.0,22.679,0.406,2.3641,0.1397,CB
4010.5,61.3778,0.6547,2.3361,0.2131,SS
4010.5,55.058,1.21,2.4881,0.1319,CB
4011.0,45.2197,0.528,2.3161,0.2188,SS
4011.0,55.867,2.1,2.4621,0.1356,CB
4011.5,53.1314,1.8659,2.5799,0.1207,CB
4011.5,40.2261,0.4643,2.2192,0.2199,SS
4012.0,43.53899999999999,1.709,2.557,0.1324,CB
4012.0,36.8023,0.6571,2.5988,0.2438,SS
4012.5,47.783,1.668,2.5262,0.1285,CB
4012.5,35.7583,0.8005,2.7491,0.2365,CB
4013.0,44.828,1.3,2.4593,0.1161,CB
4013.0,34.0586,0.76,2.393,0.2464,SS
4013.5,47.102,0.9279999999999999,2.392,0.1732,CB
4013.5,34.5082,0.9209,2.5835,0.2096,CB
4014.0,42.06100000000001,0.7190000000000001,2.3601,0.2008,CB
4014.0,27.8115,0.9129,2.7385,0.1777,CB
4014.5,43.356,0.562,2.356,0.1836,SS
4014.5,30.0033,3.8359,2.3632,0.215,CB
4015.0,37.875,0.506,2.337,0.1749,SS
4015.0,30.0027,0.5029,2.2012,0.2106,SS
4015.5,30.2957,0.4909,2.4156,0.1817,SS
4015.5,30.688,0.471,2.2921,0.1904,SS
4016.0,34.855,0.5429999999999999,2.378,0.1637,SS
4016.0,30.9505,0.8612,2.312,0.2167,SS
4016.5,33.4781,0.5169,2.3221,0.215,SS
